1537838592072,2.66
1537838592273,2.78
1537838592473,2.76
1537838592674,2.92
1537838592867,3.02
1537838593067,2.96
1537838593268,2.88
1537838593469,2.80
1537838593669,2.74
1537838593870,2.96
1537838594071,3.02
1537838594272,3.12
1537838594469,3.14
1537838594669,3.14
1537838594869,3.20
1537838595070,3.18
1537838595271,3.22
1537838595471,3.24
1537838595672,3.20
1537838595873,3.22
1537838596065,3.14
1537838596267,3.18
1537838596467,2.94
1537838596667,2.96
1537838596868,2.76
1537838597069,3.00
1537838597270,3.06
1537838597466,3.18
1537838597667,3.36
1537838597867,3.42
1537838598069,3.44
1537838598269,3.36
1537838598470,3.34
1537838598671,3.34
1537838598871,3.28
1537838599072,3.12
1537838599264,3.00
1537838599465,2.90
1537838599666,2.88
1537838599867,2.84
1537838600067,2.66
1537838600268,2.48
1537838600468,2.56
1537838600670,2.78
1537838600866,2.88
1537838601067,2.92
1537838601268,3.04
1537838601468,3.00
1537838601669,2.92
1537838601870,2.76
1537838602069,2.86
1537838602262,2.84
1537838602464,2.94
1537838602664,2.72
1537838602865,2.82
1537838603065,2.88
1537838603266,3.08
1537838603466,3.12
1537838603667,3.20
1537838603864,3.16
1537838604064,3.20
1537838604266,3.18
1537838604466,3.36
1537838604667,3.32
1537838604867,3.32
1537838605060,3.28
1537838605261,3.08
1537838605461,3.06
1537838605662,3.12
1537838605863,3.34
1537838606063,3.12
1537838606264,3.26
1537838606460,3.26
1537838606661,3.26
1537838606862,3.20
1537838607062,3.16
1537838607264,3.20
1537838607464,3.20
1537838607665,3.06
1537838607862,3.02
1537838608063,3.08
1537838608263,3.02
1537838608464,3.14
1537838608664,3.16
1537838608865,3.04
1537838609066,2.94
1537838609258,2.96
1537838609459,2.98
1537838609660,3.02
1537838609860,3.00
1537838610061,2.90
1537838610261,2.90
1537838610462,2.90
1537838610659,2.96
1537838610860,2.90
1537838611060,2.84
1537838611260,2.90
1537838611461,2.86
1537838611662,2.92
1537838611863,2.94
1537838612060,3.00
1537838612260,3.04
1537838612461,3.02
1537838612662,2.92
1537838612862,2.88
1537838613063,2.80
1537838613255,2.88
1537838613457,3.00
1537838613657,3.12
1537838613858,3.06
1537838614059,3.00
1537838614259,2.98
1537838614460,2.98
1537838614656,2.96
1537838614857,2.92
1537838615058,2.94
1537838615258,2.92
1537838615459,2.84
1537838615660,2.76
1537838615856,2.90
1537838616057,2.86
1537838616257,2.80
1537838616459,2.80
1537838616659,2.74
1537838616860,2.64
1537838617061,2.62
1537838617257,2.78
1537838617458,2.64
1537838617658,2.44
1537838617859,2.48
1537838618060,2.58
1537838618261,2.58
1537838618453,2.70
1537838618654,2.74
1537838618854,2.70
1537838619055,2.76
1537838619255,2.82
1537838619457,2.78
1537838619653,2.66
1537838619853,2.70
1537838620054,2.60
1537838620255,2.52
1537838620456,2.46
1537838620656,2.56
1537838620857,2.78
1537838621054,2.86
1537838621255,3.04
1537838621455,3.06
1537838621656,3.10
1537838621857,2.94
1537838622058,2.94
1537838622258,2.88
1537838622451,2.94
1537838622651,2.94
1537838622852,3.02
1537838623052,2.84
1537838623253,2.82
1537838623454,2.82
1537838623655,2.98
1537838623851,3.10
1537838624052,2.98
1537838624253,2.98
1537838624453,2.92
1537838624653,2.92
1537838624854,3.00
1537838625056,2.82
1537838625252,2.74
1537838625452,2.60
1537838625653,2.60
1537838625854,2.40
1537838626054,2.62
1537838626256,2.64
1537838626456,2.56
1537838626648,2.70
1537838626850,2.72
1537838627049,2.66
1537838627251,2.56
1537838627451,2.56
1537838627652,2.56
1537838627853,2.70
1537838628050,2.76
1537838628250,2.80
1537838628451,2.76
1537838628651,2.78
1537838628852,2.88
1537838629053,2.90
1537838629253,2.86
1537838629450,2.60
1537838629646,2.66
1537838629848,2.68
1537838630048,2.70
1537838630249,2.68
1537838630449,2.64
1537838630650,2.70
1537838630846,2.82
1537838631048,2.82
1537838631248,2.76
1537838631448,2.94
1537838631650,3.06
1537838631850,3.12
1537838632050,3.06
1537838632247,3.16
1537838632448,3.02
1537838632649,3.04
1537838632850,2.90
1537838633050,2.82
1537838633251,2.82
1537838633452,2.82
1537838633645,2.84
1537838633844,2.58
1537838634045,2.48
1537838634246,2.44
1537838634447,2.58
1537838634647,2.78
1537838634849,2.72
1537838635045,2.92
1537838635246,3.00
1537838635446,3.12
1537838635647,3.06
1537838635847,3.06
1537838636048,3.00
1537838636249,3.02
1537838636446,2.98
1537838636646,2.98
1537838636847,3.04
1537838637048,3.06
1537838637249,3.06
1537838637449,3.10
1537838637650,3.02
1537838637842,3.08
1537838638043,3.12
1537838638244,3.08
1537838638445,3.20
1537838638645,3.06
1537838638846,3.12
1537838639042,3.20
1537838639244,3.14
1537838639443,3.06
1537838639645,2.82
1537838639845,2.70
1537838640046,2.62
1537838640246,2.78
1537838640443,2.72
1537838640644,2.72
1537838640845,2.72
1537838641046,2.68
1537838641246,2.64
1537838641446,2.54
1537838641639,2.50
1537838641840,2.50
1537838642040,2.64
1537838642242,2.66
1537838642441,2.76
1537838642643,2.74
1537838642843,2.74
1537838643040,2.70
1537838643241,2.74
1537838643441,2.76
1537838643642,2.72
1537838643843,2.70
1537838644043,2.66
1537838644244,2.66
1537838644441,2.72
1537838644641,2.82
1537838644841,2.78
1537838645042,2.88
1537838645244,2.82
1537838645444,2.82
1537838645645,3.00
1537838645837,2.94
1537838646038,2.94
1537838646239,3.00
1537838646440,2.88
1537838646640,2.88
1537838646840,2.72
1537838647042,2.78
1537838647238,2.66
1537838647438,2.56
1537838647639,2.52
1537838647840,2.58
1537838648041,2.48
1537838648241,2.32
1537838648439,2.40
1537838648639,2.50
1537838648840,2.36
1537838649040,2.36
1537838649241,2.42
1537838649441,2.54
1537838649642,2.58
1537838649835,2.62
1537838650035,2.66
1537838650236,2.76
1537838650437,2.72
1537838650637,2.68
1537838650838,2.70
1537838651039,2.78
1537838651236,2.74
1537838651436,2.70
1537838651637,2.68
1537838651837,2.72
1537838652038,2.82
1537838652239,2.82
1537838652435,2.82
1537838652636,2.82
1537838652836,2.70
1537838653038,2.62
1537838653238,2.66
1537838653439,2.76
1537838653639,2.94
1537838653840,2.98
1537838654032,3.08
1537838654234,3.04
1537838654434,3.00
1537838654635,2.88
1537838654835,2.70
1537838655037,2.66
1537838655237,2.84
1537838655434,2.82
1537838655634,2.88
1537838655835,3.04
1537838656036,2.98
1537838656237,2.96
1537838656437,3.06
1537838656638,2.98
1537838656834,2.98
1537838657035,2.92
1537838657235,2.98
1537838657437,2.84
1537838657637,2.96
1537838657838,2.92
1537838658038,2.86
1537838658231,3.02
1537838658432,2.72
1537838658632,2.70
1537838658833,2.88
1537838659034,2.90
1537838659234,2.92
1537838659431,2.92
1537838659632,2.96
1537838659832,2.96
1537838660033,2.96
1537838660233,2.98
1537838660434,2.92
1537838660635,3.06
1537838660836,3.22
1537838661028,3.28
1537838661229,3.48
1537838661429,3.50
1537838661631,3.46
1537838661831,3.38
1537838662032,3.22
1537838662232,3.36
1537838662429,3.30
1537838662630,3.32
1537838662830,3.24
1537838663031,3.14
1537838663232,3.14
1537838663433,3.14
1537838663634,3.14
1537838663830,3.08
1537838664031,3.14
1537838664232,3.14
1537838664432,3.20
1537838664633,3.22
1537838664834,3.34
1537838665026,3.18
1537838665227,3.20
1537838665428,3.06
1537838665628,3.14
1537838665828,3.08
1537838666029,2.94
1537838666230,3.00
1537838666426,2.92
1537838666628,2.78
1537838666828,2.78
1537838667029,2.70
1537838667229,2.78
1537838667430,2.76
1537838667631,2.86
1537838667828,2.80
1537838668028,2.84
1537838668229,2.92
1537838668429,2.96
1537838668630,2.96
1537838668830,2.98
1537838669031,3.00
1537838669224,2.96
1537838669425,2.86
1537838669626,2.84
1537838669826,2.80
1537838670027,2.84
1537838670227,2.98
1537838670424,2.96
1537838670624,2.96
1537838670826,2.88
1537838671026,2.82
1537838671227,2.70
1537838671428,2.78
1537838671624,2.82
1537838671825,2.86
1537838672026,2.94
1537838672226,3.02
1537838672427,3.06
1537838672628,2.96
1537838672824,3.04
1537838673025,2.86
1537838673226,2.80
1537838673426,2.88
1537838673627,2.90
1537838673827,2.94
1537838674024,2.88
1537838674225,2.84
1537838674426,2.70
1537838674627,2.56
1537838674827,2.76
1537838675027,2.74
1537838675220,2.92
1537838675421,2.92
1537838675622,3.06
1537838675822,2.98
1537838676023,2.92
1537838676224,2.88
1537838676421,2.64
1537838676621,2.70
1537838676822,2.72
1537838677022,2.68
1537838677223,2.76
1537838677423,2.80
1537838677625,2.72
1537838677820,2.80
1537838678022,2.96
1537838678223,3.08
1537838678423,3.14
1537838678624,3.32
1537838678824,3.28
1537838679021,3.12
1537838679221,3.12
1537838679423,2.94
1537838679623,2.92
1537838679824,2.78
1537838680024,2.70
1537838680221,2.76
1537838680421,2.64
1537838680623,2.70
1537838680823,2.60
1537838681024,2.84
1537838681224,2.82
1537838681417,2.82
1537838681618,2.96
1537838681818,3.10
1537838682019,3.18
1537838682221,3.20
1537838682420,3.32
1537838682617,3.02
1537838682818,3.16
1537838683018,3.12
1537838683220,3.12
1537838683420,3.10
1537838683620,2.96
1537838683817,2.94
1537838684018,2.82
1537838684219,2.88
1537838684420,3.00
1537838684620,2.96
1537838684821,2.86
1537838685017,2.88
1537838685218,3.06
1537838685418,3.00
1537838685620,3.04
1537838685820,2.96
1537838686021,3.02
1537838686218,3.04
1537838686418,2.94
1537838686618,2.94
1537838686819,2.92
1537838687020,2.86
1537838687221,2.88
1537838687418,2.76
1537838687618,2.52
1537838687819,2.48
1537838688019,2.62
1537838688220,2.82
1537838688413,2.86
1537838688613,2.86
1537838688814,2.90
1537838689015,2.84
1537838689216,2.82
1537838689420,2.84
1537838689613,2.94
1537838689813,2.92
1537838690014,2.96
1537838690215,3.06
1537838690416,2.94
1537838690616,2.88
1537838690817,2.70
1537838691013,2.64
1537838691214,2.72
1537838691415,2.74
1537838691615,2.86
1537838691816,2.92
1537838692017,2.96
1537838692213,3.08
1537838692415,3.10
1537838692615,3.12
1537838692816,3.16
1537838693016,3.18
1537838693217,3.12
1537838693413,3.18
1537838693610,3.14
1537838693815,3.20
1537838694015,3.22
1537838694216,3.14
1537838694417,3.00
1537838694610,3.00
1537838694810,2.82
1537838695011,2.92
1537838695211,2.90
1537838695412,3.06
1537838695613,3.04
1537838695810,3.18
1537838696010,3.26
1537838696211,3.28
1537838696411,3.14
1537838696612,3.16
1537838696813,3.10
1537838697010,3.14
1537838697210,3.12
1537838697411,3.12
1537838697611,3.02
1537838697812,2.98
1537838698012,2.96
1537838698210,2.92
1537838698411,2.76
1537838698611,2.74
1537838698812,2.82
1537838699013,2.80
1537838699213,2.94
1537838699410,3.00
1537838699611,3.00
1537838699811,3.12
1537838700012,3.10
1537838700213,3.12
1537838700413,3.08
1537838700606,3.04
1537838700811,3.02
1537838701011,3.08
1537838701212,3.22
1537838701412,3.24
1537838701613,3.12
1537838701805,2.96
1537838702007,2.82
1537838702207,2.68
1537838702408,2.70
1537838702609,2.80
1537838702805,2.82
1537838703006,2.86
1537838703207,2.88
1537838703407,2.94
1537838703608,2.90
1537838703808,2.96
1537838704005,3.02
1537838704206,3.06
1537838704406,2.96
1537838704608,3.08
1537838704808,2.92
1537838705009,2.94
1537838705206,2.76
1537838705406,2.82
1537838705607,2.68
1537838705808,2.80
1537838706008,2.68
1537838706209,2.84
1537838706405,2.96
1537838706606,3.14
1537838706807,3.14
1537838707007,3.10
1537838707208,3.06
1537838707409,3.02
1537838707605,2.90
1537838707806,3.00
1537838708007,2.98
1537838708207,2.90
1537838708408,2.92
1537838708609,3.02
1537838708801,3.02
1537838709002,3.12
1537838709203,3.02
1537838709408,3.06
1537838709608,3.10
1537838709808,3.06
1537838710001,3.18
1537838710202,3.18
1537838710402,3.24
1537838710603,3.24
1537838710805,3.30
1537838711005,3.18
1537838711202,3.22
1537838711402,3.24
1537838711602,3.08
1537838711804,3.14
1537838712004,2.92
1537838712205,2.96
1537838712402,3.04
1537838712602,2.98
1537838712803,3.08
1537838713003,3.08
1537838713204,3.14
1537838713405,3.26
1537838713601,3.22
1537838713802,3.32
1537838714002,3.42
1537838714203,3.22
1537838714405,3.14
1537838714605,3.12
1537838714798,3.02
1537838714999,2.98
1537838715198,2.82
1537838715404,2.78
1537838715604,2.72
1537838715805,2.70
1537838715997,2.68
1537838716199,2.82
1537838716398,2.82
1537838716600,2.80
1537838716801,2.74
1537838717001,2.76
1537838717198,2.80
1537838717398,2.80
1537838717599,2.86
1537838717799,2.92
1537838718001,2.80
1537838718201,2.84
1537838718398,2.88
1537838718598,2.78
1537838718799,2.96
1537838718999,3.10
1537838719201,3.18
1537838719397,3.36
1537838719598,3.32
1537838719799,3.22
1537838719999,3.26
1537838720200,3.18
1537838720401,3.22
1537838720601,3.14
1537838720797,3.00
1537838720999,2.84
1537838721199,2.86
1537838721400,2.96
1537838721600,2.96
1537838721801,2.76
1537838721993,2.84
1537838722195,2.70
1537838722399,2.90
1537838722600,2.92
1537838722801,3.04
1537838722993,3.06
1537838723194,3.00
1537838723394,3.10
1537838723596,3.10
1537838723796,2.98
1537838723997,2.98
1537838724193,2.88
1537838724394,2.90
1537838724595,2.88
1537838724795,2.94
1537838724995,2.90
1537838725197,2.98
1537838725393,2.90
1537838725594,2.82
1537838725795,2.88
1537838725995,2.98
1537838726196,2.98
1537838726393,3.02
1537838726593,3.02
1537838726794,3.16
1537838726994,3.18
1537838727195,3.14
1537838727396,3.16
1537838727597,3.06
1537838727794,3.14
1537838727994,3.08
1537838728194,3.08
1537838728396,3.02
1537838728596,3.04
1537838728793,3.02
1537838728993,2.96
1537838729194,2.86
1537838729395,2.98
1537838729596,3.02
1537838729795,3.10
1537838729988,3.00
1537838730189,3.04
1537838730394,2.98
1537838730591,3.02
1537838730795,3.02
1537838730997,3.12
1537838731189,3.16
1537838731390,3.22
1537838731590,3.22
1537838731791,3.16
1537838731991,2.92
1537838732192,2.90
1537838732388,2.86
1537838732589,2.96
1537838732790,2.98
1537838732990,3.02
1537838733192,3.18
1537838733393,3.20
1537838733589,3.28
1537838733789,3.32
1537838733990,3.28
1537838734191,3.18
1537838734391,3.20
1537838734592,3.22
1537838734789,3.08
1537838734990,3.06
1537838735190,3.08
1537838735391,3.16
1537838735592,3.08
1537838735792,3.22
1537838735989,3.38
1537838736190,3.32
1537838736390,3.28
1537838736591,3.22
1537838736792,3.24
1537838736992,3.10
1537838737193,3.14
1537838737385,3.22
1537838737586,3.34
1537838737786,3.34
1537838737987,3.44
1537838738188,3.44
1537838738385,3.38
1537838738586,3.38
1537838738786,3.36
1537838738987,3.34
1537838739188,3.26
1537838739389,3.18
1537838739585,3.14
1537838739786,3.06
1537838739986,3.10
1537838740187,3.18
1537838740388,3.22
1537838740588,3.36
1537838740785,3.42
1537838740985,3.42
1537838741187,3.30
1537838741386,3.24
1537838741588,3.22
1537838741789,3.16
1537838741985,3.06
1537838742186,2.90
1537838742387,2.68
1537838742588,2.74
1537838742787,2.82
1537838742989,2.94
1537838743181,2.98
1537838743381,3.00
1537838743582,2.98
1537838743783,2.96
1537838743987,3.10
1537838744188,3.10
1537838744381,3.20
1537838744582,3.26
1537838744783,3.30
1537838744983,3.30
1537838745184,3.40
1537838745384,3.36
1537838745585,3.38
1537838745781,3.34
1537838745983,3.28
1537838746184,3.30
1537838746384,3.36
1537838746584,3.28
1537838746785,3.36
1537838746982,3.34
1537838747182,3.24
1537838747384,3.26
1537838747584,3.12
1537838747785,3.12
1537838747985,3.14
1537838748181,3.14
1537838748383,3.12
1537838748584,3.06
1537838748783,3.12
1537838748985,3.16
1537838749185,3.08
1537838749378,3.16
1537838749578,3.18
1537838749779,3.16
1537838749980,3.18
1537838750181,3.20
1537838750381,3.34
1537838750578,3.42
1537838750779,3.44
1537838750979,3.44
1537838751180,3.50
1537838751381,3.44
1537838751581,3.48
1537838751778,3.42
1537838751979,3.50
1537838752180,3.56
1537838752380,3.44
1537838752581,3.28
1537838752781,3.28
1537838752982,3.32
1537838753179,3.28
1537838753380,3.36
1537838753580,3.20
1537838753780,3.26
1537838753981,3.24
1537838754182,3.18
1537838754379,3.08
1537838754580,3.00
1537838754780,3.00
1537838754980,3.06
1537838755182,3.02
1537838755374,3.10
1537838755575,3.14
1537838755775,3.14
1537838755976,3.18
1537838756177,3.12
1537838756378,2.98
1537838756578,3.02
1537838756777,3.08
1537838756975,3.14
1537838757177,3.20
1537838757377,3.22
1537838757578,3.30
1537838757778,3.36
1537838757975,3.32
1537838758176,3.34
1537838758376,3.36
1537838758577,3.32
1537838758777,3.34
1537838758978,3.22
1537838759174,3.32
1537838759376,3.32
1537838759577,3.36
1537838759777,3.32
1537838759977,3.42
1537838760179,3.40
1537838760375,3.32
1537838760571,3.34
1537838760777,3.34
1537838760977,3.32
1537838761178,3.14
1537838761378,3.22
1537838761579,3.18
1537838761771,3.34
1537838761972,3.24
1537838762173,3.14
1537838762374,3.20
1537838762575,3.04
1537838762771,3.08
1537838762972,3.16
1537838763172,3.14
1537838763373,3.28
1537838763573,3.30
1537838763774,3.30
1537838763975,3.20
1537838764172,3.24
1537838764372,3.16
1537838764573,3.16
1537838764774,3.10
1537838764974,3.14
1537838765175,3.14
1537838765371,3.20
1537838765573,3.20
1537838765773,3.06
1537838765974,3.04
1537838766175,3.02
1537838766376,3.06
1537838766572,3.06
1537838766772,3.06
1537838766974,3.16
1537838767174,3.24
1537838767375,3.20
1537838767575,3.28
1537838767768,3.34
1537838767968,3.22
1537838768170,3.20
1537838768370,3.06
1537838768571,3.02
1537838768771,2.88
1537838768968,2.80
1537838769168,2.80
1537838769369,2.90
1537838769570,2.98
1537838769770,3.08
1537838769971,3.20
1537838770167,3.24
1537838770368,3.12
1537838770570,3.18
1537838770769,3.20
1537838770971,3.04
1537838771171,3.18
1537838771368,3.10
1537838771568,3.20
1537838771769,3.16
1537838771970,3.26
1537838772170,3.14
1537838772371,2.98
1537838772572,2.92
1537838772765,2.92
1537838772969,3.00
1537838773171,3.14
1537838773371,3.20
1537838773572,3.22
1537838773772,3.40
1537838773964,3.36
1537838774166,3.40
1537838774366,3.32
1537838774567,3.22
1537838774767,3.30
1537838774968,3.24
1537838775164,3.26
1537838775366,3.16
1537838775567,3.08
1537838775767,2.98
1537838775968,2.84
1537838776168,2.70
1537838776365,2.78
1537838776565,2.86
1537838776766,2.88
1537838776967,3.04
1537838777167,3.14
1537838777369,3.16
1537838777565,3.18
1537838777766,3.10
1537838777966,3.08
1537838778167,3.12
1537838778367,2.98
1537838778569,2.86
1537838778760,2.96
1537838778962,2.92
1537838779162,2.94
1537838779367,2.90
1537838779568,2.88
1537838779768,2.90
1537838779961,3.00
1537838780161,3.16
1537838780363,3.26
1537838780563,3.18
1537838780764,3.10
1537838780964,3.12
1537838781160,3.20
1537838781362,3.22
1537838781563,3.32
1537838781763,3.22
1537838781964,3.18
1537838782164,3.18
1537838782361,3.06
1537838782561,3.06
1537838782762,3.10
1537838782963,3.12
1537838783164,3.18
1537838783364,3.16
1537838783566,3.22
1537838783762,3.16
1537838783962,3.26
1537838784163,3.32
1537838784363,3.28
1537838784564,3.16
1537838784765,3.14
1537838784958,3.18
1537838785159,3.20
1537838785359,3.18
1537838785560,3.06
1537838785760,3.06
1537838785961,3.10
1537838786158,3.18
1537838786358,3.24
1537838786559,3.10
1537838786760,3.12
1537838786961,3.04
1537838787161,3.06
1537838787358,3.06
1537838787559,3.14
1537838787759,3.16
1537838787960,3.12
1537838788161,2.94
1537838788361,2.84
1537838788562,2.92
1537838788759,3.00
1537838788960,2.94
1537838789160,2.78
1537838789361,2.74
1537838789561,2.66
1537838789762,2.92
1537838789958,3.08
1537838790160,3.06
1537838790360,3.14
1537838790561,3.18
1537838790762,3.16
1537838790961,3.06
1537838791155,3.10
1537838791355,3.00
1537838791556,3.12
1537838791756,3.06
1537838791958,2.86
1537838792158,2.82
1537838792355,2.94
1537838792555,2.94
1537838792756,2.82
1537838792956,2.56
1537838793158,2.54
1537838793358,2.88
1537838793555,2.96
1537838793755,3.16
1537838793956,3.12
1537838794156,3.32
1537838794358,3.26
1537838794558,3.36
1537838794754,3.42
1537838794955,3.38
1537838795156,3.48
1537838795357,3.58
1537838795557,3.60
1537838795758,3.66
1537838795959,3.54
1537838796155,3.56
1537838796356,3.50
1537838796557,3.20
1537838796757,3.10
1537838796959,2.96
1537838797159,2.84
1537838797352,2.78
1537838797552,2.94
1537838797753,3.00
1537838797954,2.96
1537838798154,2.94
1537838798355,3.04
1537838798552,3.04
1537838798752,2.96
1537838798953,3.00
1537838799154,3.10
1537838799354,3.06
1537838799555,3.02
1537838799756,2.98
1537838799952,3.00
1537838800153,3.00
1537838800353,2.94
1537838800554,2.88
1537838800755,2.94
1537838800955,3.06
1537838801148,3.08
1537838801353,3.12
1537838801554,3.28
1537838801754,3.36
1537838801955,3.34
1537838802156,3.28
1537838802356,3.26
1537838802549,3.12
1537838802750,2.98
1537838802950,2.98
1537838803150,2.92
1537838803352,2.90
1537838803553,2.86
1537838803753,2.70
1537838803950,2.86
1537838804150,3.10
1537838804351,3.14
1537838804552,3.24
1537838804753,3.12
1537838804953,3.12
1537838805150,3.20
1537838805350,3.16
1537838805551,3.22
1537838805752,3.28
1537838805952,3.32
1537838806153,3.36
1537838806350,3.18
1537838806550,3.20
1537838806751,3.20
1537838806952,3.16
1537838807153,3.20
1537838807350,3.16
1537838807550,3.20
1537838807751,3.16
1537838807951,3.10
1537838808152,3.08
1537838808353,3.12
1537838808545,3.12
1537838808746,3.14
1537838808947,3.10
1537838809147,3.14
1537838809352,3.14
1537838809552,3.18
1537838809746,3.20
1537838809946,3.24
1537838810146,3.32
1537838810347,3.30
1537838810548,3.26
1537838810744,3.24
1537838810946,3.24
1537838811146,3.32
1537838811347,3.34
1537838811547,3.32
1537838811748,3.10
1537838811945,3.12
1537838812146,3.20
1537838812346,3.18
1537838812547,3.28
1537838812748,3.36
1537838812948,3.34
1537838813145,3.46
1537838813345,3.40
1537838813546,3.48
1537838813747,3.34
1537838813947,3.14
1537838814148,3.12
1537838814345,3.32
1537838814546,3.24
1537838814746,3.26
1537838814947,3.30
1537838815147,3.16
1537838815345,3.10
1537838815545,3.00
1537838815747,3.00
1537838815946,3.10
1537838816147,3.06
1537838816348,3.20
1537838816545,3.08
1537838816745,3.08
1537838816946,3.20
1537838817147,3.14
1537838817347,3.14
1537838817543,3.02
1537838817745,3.08
1537838817945,3.22
1537838818146,3.16
1537838818346,3.38
1537838818547,3.38
1537838818744,3.34
1537838818944,3.24
1537838819145,3.24
1537838819345,3.16
1537838819547,3.04
1537838819747,3.06
1537838819940,2.90
1537838820140,2.90
1537838820345,2.80
1537838820546,2.76
1537838820747,2.72
1537838820947,2.66
1537838821140,2.60
1537838821341,2.68
1537838821545,2.72
1537838821746,2.88
1537838821947,2.92
1537838822139,2.92
1537838822339,3.00
1537838822541,3.02
1537838822745,2.92
1537838822946,2.90
